,date,headline,section,word_count
9452,2016-02-08T00:00:00Z,"Robin Chandler Duke, Philanthropist Who Championed Women’s Rights, Dies at 92",U.S.,1168
9453,2016-02-08T00:00:00Z,Harsh Tone in Campaigns Bodes Ill for Governing,U.S.,666
9454,2016-02-08T00:00:00Z,Donald Trump Relishes New Hampshire’s Embrace of His New York Bombast,N.Y. / Region,1179
9455,2016-02-08T00:00:00Z,A Director Pursues Diversity on Television by Telling Stories of Latinos,N.Y. / Region,843
9456,2016-02-08T00:00:00Z,"After Taiwan Quake, Rescue Efforts Yield Some Signs of Life",World,1177
9457,2016-02-08T00:00:00Z,Gloria Steinem and Madeleine Albright Rebuke Young Women Backing Bernie Sanders,U.S.,1213
9458,2016-02-08T11:30:00Z,A Sly Fox Helps Leicester City’s Odds for a Dream Season,Sports,931
9459,2016-02-08T11:30:00Z,Missed Drop Goals Were Key to Losses in Six Nations,Sports,809
9460,2016-02-08T00:00:00Z,Our Man in New Hampshire: Flying North for a Winner,U.S.,656
9461,2016-02-08T00:00:00Z,How to Watch Super Bowl 50,Sports,252
9462,2016-02-08T00:00:00Z,Larry David and Bernie Sanders Stop and Chat on ‘S.N.L.’,U.S.,523
9463,2016-02-08T00:00:00Z,"Beyoncé in ‘Formation’: Entertainer, Activist, Both?",Arts,2044
9464,2016-02-08T00:00:00Z,Beyoncé Releases Surprise Single ‘Formation’ Ahead of Super Bowl Performance,Arts,609
9465,2016-02-08T00:00:00Z,"John L. Tishman, Builder Who Shaped American Skylines, Dies at 90",N.Y. / Region,969
9466,2016-02-08T00:00:00Z,"Marlow W. Cook, Senator Who Groomed Mitch McConnell, Dies at 89",U.S.,941
9467,2016-02-08T00:00:00Z,"Are You There, Teenagers? A Newsletter Aims for Your Inbox",Business Day,1150
9468,2016-02-08T11:30:00Z,Inklings of a Chill in the Art Market,Arts,1202
9469,2016-02-08T00:00:00Z,"Alice Denham, Who Kissed and Told About Literary New York, Dies at 89",Arts,828
9470,2016-02-09T00:00:00Z,‘The People v. O.J. Simpson’ Episode 2: The Chase,Arts,1182
9471,2016-02-09T22:18:42Z,Bernie Sanders on New Hampshire Victory,U.S.,23
9472,2016-02-09T22:00:45Z,"Always, Sometimes, Never",Crosswords & Games,394
9473,2016-02-09T20:35:28Z,Sanders Supporters React to N.H. Results,U.S.,24
9474,2016-02-09T00:00:00Z,New Hampshire Exit Polls,U.S.,
9475,2016-02-09T00:00:00Z,New Hampshire Exit Polls,U.S.,
9476,2016-02-09T00:00:00Z,Your Evening Briefing,NYT Now,12
9477,2016-02-09T00:00:00Z,"Your Tuesday Evening Briefing: Donald Trump, James Clapper, Hillary Clinton",NYT Now,722
9478,2016-02-09T00:00:00Z,A Lingerie Brand That Aims for Comfort — and Inclusivity,T Magazine,402
9479,2016-02-09T00:00:00Z,A Michael Brick Sampler,Times Insider,
9480,2016-02-09T17:03:53Z,"Feb. 9, 2016 — Photos of the Day",Multimedia/Photos,15
9481,2016-02-09T16:47:30Z,Bernie Sanders Singers in New Hampshire,U.S.,26
9482,2016-02-09T00:00:00Z,It’s Clinton Déjà Vu — New Hampshire Brings Snow and Rumors of Campaign Implosion,Magazine,682
9483,2016-02-09T00:00:00Z,Odd Names for Offbeat Ministries,World,
9484,2016-02-09T00:00:00Z,"At One London Gallery, Chess Is Larger Than Life",T Magazine,350
9485,2016-02-09T00:00:00Z,Darren Bader’s “such are promises”,T Magazine,29
9486,2016-02-09T14:56:35Z,Women Make Strong Gains in Depictions on the Big Screen,Arts,252
9487,2016-02-09T00:00:00Z,"Bernie Sanders and Hillary Clinton, and Famous Faces Who Back Them
",U.S.,
9488,2016-02-09T00:00:00Z,"Party, Gender, Whiskey: How Campaigns Place Ads to Reach New Hampshire Voters",U.S.,
9489,2016-02-09T13:16:54Z,Robots Follow Rubio in New Hampshire,U.S.,26
9490,2016-02-09T00:00:00Z,Eight Wedding Gifts to Brighten Winter,Fashion & Style,
9491,2016-02-09T00:00:00Z,"Who’s Up, Who’s Down, Who May Rally?",Fashion & Style,
9492,2016-02-09T00:00:00Z,"‘Valley of the Dolls,’ by the Numbers",T Magazine,158
9493,2016-02-09T00:00:00Z,John Kasich Really Wants to Win New Hampshire,Magazine,1179
9494,2016-02-09T10:30:05+0000,The Twain Shall Meet,Books,1337
9495,2016-02-09T10:00:35Z,1941: British Fleet Rains on Genoa,World,101
9496,2016-02-09T00:00:00Z,"‘Jane the Virgin’ Season 2, Episode 11: Teacher Crush",Arts,747
9497,2016-02-09T09:36:54Z,Daily Report: A Net Neutrality Setback for Facebook in India,Technology,192
9498,2016-02-09T09:00:46Z,The Possibility of More: High School Senior Chases the &#8216;Aha!&#8217; Moment,Crosswords & Games,1310
9499,2016-02-09T00:00:00Z,Loner,N.Y. / Region,105
9500,2016-02-09T00:00:00Z,Lighting That Lets Spring Shine in,T Magazine,112
9501,2016-02-09T08:07:52Z,1916: Lusitania Case Ends,World,102
9502,2016-02-09T08:00:24Z,Number Trouble,Times Topics,1018
9503,2016-02-09T00:00:00Z,Is the 2016 Election Beyond Satire? Ask Lorne Michaels,Magazine,1655
9504,2016-02-09T06:58:04Z,"Weekly News Quiz | Feb. 2-8, 2015",Education,78
9505,2016-02-09T00:00:00Z,New York Today: Jokes From the Trail,N.Y. / Region,995
9506,2016-02-09T06:00:10Z,New Hampshire Heads Out to Cast Its Vote,U.S.,346
9507,2016-02-09T00:00:00Z,Watch the ‘Frontline’ and Times Documentary on Fantasy Sports and Online Gambling,Sports,
9508,2016-02-09T00:00:00Z,"Your Tuesday Briefing: New Hampshire Primary, Obama’s Budget, the SAT",NYT Now,1060
9509,2016-02-09T05:00:51Z,Student Question | Are School Dress Codes a Good Idea?,Education,751
9510,2016-02-09T05:00:37Z,News Q&#8217;s | New York High School Wrestlers Break Stereotypes in Coed Division,Education,256
9511,2016-02-09T03:58:37+0000,Peerless UConn Eases by No. 2 South Carolina,Sports,911
9512,2016-02-09T00:00:00Z,New Hampshire Should Bring Clarity to Republican Race,The Upshot,1201
9513,2016-02-09T00:00:00Z,Bernie Sanders’s Tax Plan Would Test an Economic Hypothesis,The Upshot,1372
9514,2016-02-09T03:11:07Z,Bernie Sanders Prevails in Tiny New Hampshire Towns,U.S.,347
9515,2016-02-09T00:00:00Z,"Traveling Through Venezuela, a Country Teetering on the Brink",World,1600
9516,2016-02-09T03:00:10Z,Flor Garduño&#8217;s Vision in Black-and-White,Multimedia/Photos,751
9517,2016-02-09T00:00:00Z,What to Watch Tuesday,Arts,533
9518,2016-02-09T00:00:00Z,"Corrections: February 9, 2016",Corrections,721
9519,2016-02-09T00:02:58Z,Word of the Day + Quiz | finesse,Education,189
9520,2016-02-09T00:00:00Z,Tony Parker Set for Olympic Bid,Sports,111
9521,2016-02-09T00:00:00Z,Duke Upsets No. 13 Louisville,Sports,135
9522,2016-02-09T00:00:00Z,"Paid Notice: Deaths  TISHMAN, JOHN",Paid Death Notices,72
9523,2016-02-09T00:00:00Z,"Paid Notice: Deaths  ORGELFINGER, CAROLINE MARY",Paid Death Notices,155
9524,2016-02-09T00:00:00Z,"Paid Notice: Deaths  TISHMAN, JOHN",Paid Death Notices,122
9525,2016-02-09T00:00:00Z,"Paid Notice: Deaths  FENNESSY, EAMON",Paid Death Notices,184
9526,2016-02-09T00:00:00Z,"Paid Notice: Memorials  REITMAN, EDWARD",Paid Death Notices,12
9527,2016-02-09T00:00:00Z,"Paid Notice: Deaths  SMITH, PHILIP BATTERMAN",Paid Death Notices,59
9528,2016-02-09T00:00:00Z,"Paid Notice: Memorials  STEVENS, JEROME E",Paid Death Notices,22
9529,2016-02-09T00:00:00Z,"Paid Notice: Memorials  ZYWOTOW, SAMUEL",Paid Death Notices,17
9530,2016-02-09T00:00:00Z,"Paid Notice: Deaths  TISHMAN, JOHN L",Paid Death Notices,184
9531,2016-02-09T00:00:00Z,"Paid Notice: Memorials  SAVAGE, MARILYN",Paid Death Notices,17
9532,2016-02-09T00:00:00Z,"Paid Notice: Deaths  TISHMAN, JOHN L",Paid Death Notices,124
9533,2016-02-09T00:00:00Z,"Paid Notice: Deaths  GELB, LUEZA THIRKIELD",Paid Death Notices,301
9534,2016-02-09T00:00:00Z,"Paid Notice: Deaths  COLCORD, RAY",Paid Death Notices,100
9535,2016-02-09T00:00:00Z,"Paid Notice: Deaths  TISHMAN, JOHN L",Paid Death Notices,241
9536,2016-02-09T00:00:00Z,"Paid Notice: Deaths  VAN HULSTEYN, GRACE GIBSON",Paid Death Notices,325
9537,2016-02-09T00:00:00Z,"Paid Notice: Deaths  LIFTON, BARBARA GEWIRTZ",Paid Death Notices,85
9538,2016-02-09T00:00:00Z,"Paid Notice: Deaths  GREENBERG, SELMA",Paid Death Notices,36
9539,2016-02-09T00:00:00Z,"Paid Notice: Deaths  CEDARBAUM, MIRIAM GOLDMAN",Paid Death Notices,80
9540,2016-02-09T00:00:00Z,"Paid Notice: Deaths  BLACK, HILLEL",Paid Death Notices,71
9541,2016-02-09T00:00:00Z,"Paid Notice: Memorials  BRODSKY, MILTON",Paid Death Notices,15
9542,2016-02-09T00:00:00Z,"Paid Notice: Deaths  KURZWEIL, EDITH D.",Paid Death Notices,61
9543,2016-02-09T00:00:00Z,"Paid Notice: Deaths  TISHMAN, JOHN",Paid Death Notices,143
9544,2016-02-09T00:00:00Z,"Paid Notice: Deaths  RAPPAPORT, DOLLSEY",Paid Death Notices,74
9545,2016-02-09T00:00:00Z,"Paid Notice: Deaths  BARAS, ROBERT",Paid Death Notices,251
9546,2016-02-09T00:00:00Z,"Paid Notice: Deaths  DAVIS, MELVIN JEROME",Paid Death Notices,256
9547,2016-02-09T00:00:00Z,"Paid Notice: Deaths  GERINGER, LEONARD J.",Paid Death Notices,109
9548,2016-02-09T00:00:00Z,U.S. Denies Telling Athletes to Reconsider Trips to Rio,Sports,46
9549,2016-02-09T00:00:00Z,African Vote May Be Split in FIFA Election,Sports,132
9550,2016-02-09T00:00:00Z,Sidney Crosby Adds to Goal Streak to Help Penguins Defeat Ducks,Sports,87
9551,2016-02-09T00:00:00Z,Cilic Advances in Rotterdam,Sports,32
9552,2016-02-09T00:00:00Z,Delmon Young Is Charged in Attack,Sports,127
9553,2016-02-09T00:00:00Z,Irish Nationalists Claim Shooting at Boxing Weigh-In,Sports,54
9554,2016-02-09T00:00:00Z,Quotation of the Day,Today’s Paper,41
9555,2016-02-09T00:00:00Z,Nets&#8217; Buzzer-Beater Gives Them a Victory Over the Nuggets,Sports,147
9556,2016-02-09T00:00:00Z,Man Who Shot at Connecticut Mosque Is to Plead Guilty to Hate Crime,N.Y. / Region,155
9557,2016-02-09T00:00:00Z,Protesters and Police Clash at Lunar New Year Festivities in Hong Kong ,World,417
9558,2016-02-09T00:00:00Z,"Henry S. F. Cooper Jr., Space Reporter With Literary Lineage, Dies at 82",Arts,732
9559,2016-02-09T00:00:00Z,Viewership of Super Bowl Falls Short of Record,Sports,204
9560,2016-02-09T00:00:00Z,"Congressional Republicans Balk at Obama’s Budget, Sight Unseen",U.S.,861
9561,2016-02-09T00:00:00Z,2018 Olympic Courses Get Thumbs-Up,Sports,820
9562,2016-02-09T00:00:00Z,Hasbro Revenues Propelled by Two Top-Grossing Movies,Business Day,63
9563,2016-02-09T00:00:00Z,"India’s Economy Up 7.3% for Quarter, Surpassing China’s",Business Day,63
9564,2016-02-09T00:00:00Z,"Sam Spence, Who Set the Fierce Dance of the N.F.L. to Music in Film, Dies at 88",Sports,745
9565,2016-02-09T00:00:00Z,Yelp Reports Rise in Revenue and an Executive Departure,Business Day,140
9566,2016-02-09T00:00:00Z,"Preet Bharara, U.S. Attorney, Takes a Victory Lap in Albany After Winning Corruption Cases",N.Y. / Region,869
9567,2016-02-09T00:00:00Z,Egypt Official Rejects Any Role of Security Forces in Italian’s Killing,World,514
9568,2016-02-09T00:00:00Z,Nervousness About Global Banking Giants Intensifies,Business Day,1038
9569,2016-02-09T00:00:00Z,Chipotle Meeting Outlines Food Safety to Workers and Message for Public,Business Day,932
9570,2016-02-09T00:00:00Z,Half-Built Nuclear Fuel Plant in South Carolina Faces Test on Its Future,U.S.,1183
9571,2016-02-09T00:00:00Z,Preservationists Worry About the Future of 2 Manhattan Spaces,N.Y. / Region,820
9572,2016-02-09T00:00:00Z,Russian Companies Rush to Return to Post-Sanctions Iran,Business Day,25
9573,2016-02-09T00:00:00Z,"Canada: Trudeau Pulls Combat Jets From Syria, but Keeps Other Aircraft",World,68
9574,2016-02-09T00:00:00Z,"Chief of Pemex, Mexican Energy Giant, Steps Aside",Business Day,414
9575,2016-02-09T00:00:00Z,Texas: Naked Man Is Killed by Police,U.S.,91
9576,2016-02-09T00:00:00Z,"News Conference Is Live, but Not on MSG ",Sports,193
9577,2016-02-09T00:00:00Z,Michigan: Parents Sue Over Flint Toddler&#8217;s Lead Level ,U.S.,128
9578,2016-02-09T00:00:00Z,Texas: Judge Again Refuses to Block Refugees,U.S.,118
9579,2016-02-09T00:00:00Z,"Beyoncé, the Past Is Calling, and It’s Lady Gaga",Arts,1060
9580,2016-02-09T00:00:00Z,Consultant’s Continued Detention Chills Iranian-Americans,World,998
9581,2016-02-09T00:00:00Z,"Artur Fischer, Inventor With More Patents Than Edison, Dies at 96",Business Day,839
9582,2016-02-09T00:00:00Z,Washington: Gun Charges for Man Said to Back Isis,U.S.,154
9583,2016-02-09T00:00:00Z,Connecticut Bus Crash Leaves More Than 30 Injured,N.Y. / Region,253
9584,2016-02-09T00:00:00Z,"Despite Diversity Controversy, Oscars Ceremony Remains Intact",Business Day,480
9585,2016-02-09T00:00:00Z,"Paul Aiken, Who Championed Authors in Digital Era, Dies at 56",Business Day,511
9586,2016-02-09T00:00:00Z,"At Ski Resorts, Meetings Fill Rooms When Snow Is Scant",Business Day,835
9587,2016-02-09T00:00:00Z,"Daniel Sloss Brings Young, Scottish and Blustery to New York",Arts,896
9588,2016-02-09T00:00:00Z,Union for U.S. Women’s Soccer Team Files Response in Lawsuit,Sports,300
9589,2016-02-09T00:00:00Z,Undeclared in New Hampshire: ‘I Might Be Able to Bring Trump and Cruz Down’,U.S.,1237
9590,2016-02-09T00:00:00Z,Two Turntables and a Keytar: The Night Herbie Hancock Rocked the Grammys,Arts,1091
9591,2016-02-09T00:00:00Z,Alwin Nikolais’s Influence on Dance Is Resurrected,Arts,995
9592,2016-02-09T00:00:00Z,"Review: ‘Here We Go Again,’ a Tradition of Teenage Moms",Arts,386
9593,2016-02-09T00:00:00Z,"Review: ‘Burning,’ Ginger Lazarus’s Take on the Cyrano Story",Theater,347
9594,2016-02-09T00:00:00Z,Review: Ashley Fure Highlighted in a Composer Portrait at Columbia,Arts,590
9595,2016-02-09T00:00:00Z,"Review: Jon Kinzel’s ‘Atlantic Terminus,’ in Which Dance and Visual Art Converge",Arts,395
9596,2016-02-09T00:00:00Z,"Review: In ‘Untapped,’ Percussive Sass From RAW Dance Company",Arts,406
9597,2016-02-09T00:00:00Z,"Review: ‘Rock and Roll Refugee,’ About the Singer Genya Ravan",Theater,444
9598,2016-02-09T00:00:00Z,Turban-Wearing Sikh American Actor Is Barred From Aeroméxico,World,865
9599,2016-02-09T00:00:00Z,Neighbors Had Doubts About Complex That Collapsed in Taiwan Quake,World,1335
9600,2016-02-09T00:00:00Z,Michael Garcia Confirmed as Judge on New York Court of Appeals,N.Y. / Region,142
9601,2016-02-09T00:00:00Z,"New, Reading-Heavy SAT Has Students Worried",U.S.,1111
9602,2016-02-09T00:00:00Z,Bush and Clinton Campaigns Show the Downside of Dynasties,The Upshot,476
9603,2016-02-09T00:00:00Z,Tunisian Town Simmers With Unrest Over Lack of Jobs and Investment,World,981
9604,2016-02-09T00:00:00Z,Next! Kurt Rambis Is the Knicks’ Coach for Now,Sports,820
9605,2016-02-09T00:00:00Z,Scrutiny for Suffolk County’s District Attorney Amid a U.S. Inquiry,N.Y. / Region,1840
9606,2016-02-09T00:00:00Z,Suit Against Knoedler Gallery Over Fake Rothko Continues After a Settlement,Arts,376
9607,2016-02-09T00:00:00Z,Post-Super Bowl ‘Late Show’ Draws 21.1 Million Viewers,Business Day,344
9608,2016-02-09T00:00:00Z,Bills’ LeSean McCoy Said to Be Involved in Assault That Left Two Police Officers Injured,Sports,444
9609,2016-02-09T00:00:00Z,"Cockroaches: Indestructible, and Instructive to Robot Makers",Science,457
9610,2016-02-09T00:00:00Z,Letters to the Editor,Science,299
9611,2016-02-09T00:00:00Z,Study Links Sleeplessness and False Confessions,Science,186
9612,2016-02-09T00:00:00Z,"Gregg Feinstein, 54, Dies; Head of Mergers at Houlihan Lokey",Business Day,238
9613,2016-02-09T00:00:00Z,Taliban Suicide Bomber Kills at Least 3 in Northern Afghanistan,World,192
9614,2016-02-09T00:00:00Z,Rangers Keep Rolling as Captain Sits Out,Sports,726
9615,2016-02-09T00:00:00Z,Foreign Policy Questions Push Bernie Sanders Out of Comfort Zone,U.S.,1276
9616,2016-02-09T00:00:00Z,Portraits of an Older Michelangelo Indicate He Had Arthritic Hands,Science,118
9617,2016-02-09T00:00:00Z,Hillary Clinton’s Attitude Toward Wall Street Is Subjective,Business Day,757
9618,2016-02-09T00:00:00Z,"Humans Are Spreading Deadly Bee Virus, Study Says",Science,249
9619,2016-02-09T00:00:00Z,Star Brothers Are Apparently the Latest to Defect From Cuba,Sports,896
9620,2016-02-09T00:00:00Z,Obama Will Seek $11 Billion for Homeless Families,U.S.,646
9621,2016-02-09T00:00:00Z,New Hampshire Voters Hear Candidates’ Final Appeals Before Primary,U.S.,1713
9622,2016-02-09T00:00:00Z,Chesapeake Energy Plagued by Plunging Shares,Business Day,225
9623,2016-02-09T00:00:00Z,Argentine Offer Opens the Way for a Debt Settlement,Business Day,394
9624,2016-02-09T00:00:00Z,New Ways Into the Brain’s ‘Music Room’,Science,1303
9625,2016-02-09T00:00:00Z,Lending Her Ears to an M.I.T. Experiment,Science,719
9626,2016-02-09T00:00:00Z,"Review: ‘The Girl in the Red Coat,’ an Abduction Story Told in Two Voices",Books,896
9627,2016-02-09T00:00:00Z,Experience Science: Count Birds From Your Backyard,Science,300
9628,2016-02-09T00:00:00Z,JPMorgan Backs Geithner’s Investments With Warburg Pincus,Business Day,472
9629,2016-02-09T00:00:00Z,HSBC Case Tests Transparency of Deferred Prosecution Agreements,Business Day,1122
9630,2016-02-09T00:00:00Z,Elizabeth Dee Gallery Is Moving to Harlem,Arts,408
9631,2016-02-09T00:00:00Z,Syrians Desperate to Escape What U.N. Calls ‘Extermination’ by Government,World,1174
9632,2016-02-09T00:00:00Z,Ring of Elephant Poachers Broken Up by Tanzanian Authorities,World,565
9633,2016-02-09T00:00:00Z,"Michael Brick, Former Times Reporter, Dies at 41",Business Day,455
9634,2016-02-09T00:00:00Z,Californians Fight Over Whether Coast Should Be Rugged or Refined,U.S.,1153
9635,2016-02-09T00:00:00Z,Russia Announces Surprise Military Drills in South,World,540
9636,2016-02-09T00:00:00Z,Accepting the Uncertainty of Our Financial Life,Your Money,486
9637,2016-02-09T00:00:00Z,Obama Asks Congress for $1.8 Billion to Combat Zika Virus,U.S.,863
9638,2016-02-09T00:00:00Z,Wheaton College and Professor to ‘Part Ways’ After Her Remarks on Muslims,U.S.,442
9639,2016-02-09T00:00:00Z,Heavy Snowfall in New England Breaks Through Lull of Mild Winter,U.S.,622
9640,2016-02-09T00:00:00Z,French Watch U.S. Cast of Political Characters With Fascination,World,650
9641,2016-02-09T00:00:00Z,Derek Fisher Pays With His Job as the Costly Losses Pile Up,Sports,1180
9642,2016-02-09T00:00:00Z,Review: ‘Wired to Create’ Shows the Science of a Messy Process,Science,772
9643,2016-02-09T00:00:00Z,"Marshawn Lynch Signals He’s Leaving, but He’s Likely to Linger in Fans’ Minds",Sports,647
9644,2016-02-09T00:00:00Z,Wall St. Ends Day Lower as Oil Prices Fall,Business Day,464
9645,2016-02-09T00:00:00Z,Evaluating Your Broadband Speed,Technology,343
9646,2016-02-09T00:00:00Z,Chinese Who Violated One-Child Policy Remain Wary of Relaxed Rules,World,985
9647,2016-02-09T00:00:00Z,2008 Mumbai Attacks Plotter Says Pakistan’s Spy Agency Played a Role,World,688
9648,2016-02-09T00:00:00Z,"Super Bowl 50 Fashion Scorecard: Gucci, Versace and Beyoncé",Fashion & Style,445
9649,2016-02-09T00:00:00Z,Russia Detains 7 Suspected of Planning Terrorist Attacks,World,298
9650,2016-02-09T00:00:00Z,Allianz Global Investors to Buy Rogge Global Partners,Business Day,290
9651,2016-02-09T00:00:00Z,"Hoping, and Waiting, for a Bronx School’s Fresh Start to Pay Off",N.Y. / Region,1586
9652,2016-02-09T00:00:00Z,The World’s Economy Soared Last Year (or Plunged),The Upshot,408
9653,2016-02-09T00:00:00Z,What the Science Says About Long-Term Damage From Lead,The Upshot,968
9654,2016-02-09T00:00:00Z,How a Win for ‘The Revenant’ Could Help ‘The Big Short’,Movies,315
9655,2016-02-09T00:00:00Z,Hoping to Lead Great Lakes Lampreys to Demise by the Nose,Science,1248
9656,2016-02-09T00:00:00Z,Our Man in New Hampshire: Chris Christie Turns Up the Heat,U.S.,719
9657,2016-02-09T00:00:00Z,Scientists Investigate How Viruses Like Zika Cause Birth Defects,Science,1230
9658,2016-02-09T00:00:00Z,Unsafe Lead Levels in Tap Water Not Limited to Flint,U.S.,2239
